name,class,Log 2 Fol-Change,transcript_length,GC_content (%),sense,chromosomE
ENST00000541039.5,Nuclear,3.127089816,563,0.497335702,,chromosome_name12
ENST00000540904.1,Nuclear,5.27252831,594,0.434343434,,chromosome_name11
ENST00000540895.5,Nuclear,2.934655373,1920,0.41875,lincRNA,chromosome_name12
ENST00000540868.1,Nuclear,3.98376388,503,0.504970179,sense,chromosome_name12
ENST00000540665.5,Nuclear,5.010059772,802,0.618453865,,chromosome_name22
ENST00000539969.5,Nuclear,3.755538355,1802,0.463374029,lincRNA,chromosome_name12
ENST00000539795.1,Nuclear,3.347122027,602,0.46345515,lincRNA,chromosome_name12
ENST00000539784.1,Nuclear,4.570210832,562,0.516014235,sense,chromosome_name12
ENST00000539734.1,Nuclear,3.205927558,301,0.418604651,sense,chromosome_name12
ENST00000539532.1,Nuclear,3.766878436,415,0.428915663,lincRNA,chromosome_name12
ENST00000539362.1,Nuclear,3.266489643,739,0.391069012,lincRNA,chromosome_name12
ENST00000539026.1,Nuclear,3.491024876,573,0.483420593,lincRNA,chromosome_name12
ENST00000538654.5,Nuclear,3.919348719,2768,0.430635838,,chromosome_name11
ENST00000538640.2,Nuclear,4.374607333,429,0.431235431,lincRNA,chromosome_name12
ENST00000538430.1,Nuclear,4.117170958,1405,0.436298932,lincRNA,chromosome_name12
ENST00000538335.1,Nuclear,2.984389542,630,0.665079365,lincRNA,chromosome_name12
ENST00000538304.1,Nuclear,3.272954658,2157,0.538711173,lincRNA,chromosome_name12
ENST00000538297.1,Nuclear,3.5161745,1329,0.428893905,lincRNA,chromosome_name12
ENST00000538012.2,Nuclear,3.072592233,1669,0.634511684,,chromosome_name2
ENST00000537965.5,Nuclear,4.114767521,578,0.415224913,,chromosome_name11
ENST00000537720.1,Nuclear,4.493145296,476,0.691176471,antisense,chromosome_name12
ENST00000537370.1,Nuclear,4.517715979,495,0.478787879,antisense,chromosome_name12
ENST00000537346.1,Nuclear,3.335786109,1106,0.500904159,antisense,chromosome_name12
ENST00000537181.1,Nuclear,4.286825987,574,0.418118467,sense,chromosome_name12
ENST00000537095.1,Nuclear,5.690282796,511,0.649706458,lincRNA,chromosome_name12
ENST00000536914.1,Nuclear,2.850812184,494,0.431174089,antisense,chromosome_name12
ENST00000536855.1,Nuclear,3.535928574,285,0.470175439,antisense,chromosome_name11
ENST00000536560.1,Nuclear,3.106480128,272,0.555147059,lincRNA,chromosome_name12
ENST00000536517.1,Nuclear,3.047201612,421,0.475059382,lincRNA,chromosome_name12
ENST00000536512.1,Nuclear,2.903468306,353,0.555240793,lincRNA,chromosome_name12
ENST00000535922.1,Nuclear,4.495890976,470,0.634042553,antisense,chromosome_name11
ENST00000535917.5,Nuclear,4.413720649,775,0.393548387,lincRNA,chromosome_name12
ENST00000535911.1,Nuclear,2.963419618,562,0.455516014,lincRNA,chromosome_name12
ENST00000535870.1,Nuclear,2.937447803,571,0.483362522,antisense,chromosome_name12
ENST00000535689.5,Nuclear,2.963408785,550,0.456363636,,chromosome_name11
ENST00000535643.5,Nuclear,3.404069318,1014,0.5,lincRNA,chromosome_name12
ENST00000535247.1,Nuclear,4.228331769,556,0.451438849,lincRNA,chromosome_name12
ENST00000535211.1,Nuclear,3.601532556,1354,0.458641064,antisense,chromosome_name14
ENST00000535078.1,Nuclear,2.871870049,325,0.544615385,antisense,chromosome_name12
ENST00000534918.1,Nuclear,3.206387994,2762,0.63685735,,chromosome_name5
ENST00000534909.2,Nuclear,3.531825207,2428,0.416392092,lincRNA,chromosome_name14
ENST00000534904.2,Nuclear,3.0986469,3837,0.393536617,antisense,chromosome_name11
ENST00000534841.1,Nuclear,4.446846036,681,0.46989721,lincRNA,chromosome_name12
ENST00000534594.1,Nuclear,4.228059506,494,0.370445344,sense,chromosome_name11
ENST00000534587.1,Nuclear,2.800418669,240,0.554166667,antisense,chromosome_name11
ENST00000534517.1,Nuclear,3.423546837,664,0.463855422,antisense,chromosome_name11
ENST00000534505.1,Nuclear,3.529455411,464,0.487068966,lincRNA,chromosome_name11
ENST00000534291.1,Nuclear,3.043021428,450,0.451111111,lincRNA,chromosome_name11
ENST00000534271.1,Nuclear,3.637953634,280,0.546428571,antisense,chromosome_name11
ENST00000534218.1,Nuclear,3.203497325,602,0.458471761,lincRNA,chromosome_name11
ENST00000534195.1,Nuclear,3.86748246,586,0.402730375,lincRNA,chromosome_name11
ENST00000534165.1,Nuclear,4.202708975,518,0.469111969,antisense,chromosome_name11
ENST00000534120.1,Nuclear,3.653121341,630,0.458730159,lincRNA,chromosome_name11
ENST00000534117.1,Nuclear,3.241284138,502,0.448207171,lincRNA,chromosome_name8
ENST00000534006.1,Nuclear,3.309466032,316,0.465189873,,chromosome_name8
ENST00000533996.5,Nuclear,3.612744882,1001,0.452547453,,chromosome_name17
ENST00000533938.1,Nuclear,3.34824819,284,0.570422535,lincRNA,chromosome_name11
ENST00000533844.1,Nuclear,6.011048047,537,0.597765363,antisense,chromosome_name11
ENST00000533693.5,Nuclear,3.537520495,504,0.488095238,antisense,chromosome_name11
ENST00000533684.1,Nuclear,2.862861132,1054,0.442125237,antisense,chromosome_name11
ENST00000533634.1,Nuclear,4.673616769,410,0.412195122,sense,chromosome_name11
ENST00000533615.1,Nuclear,2.966483187,2087,0.513655966,lincRNA,chromosome_name8
ENST00000533591.1,Nuclear,3.542816218,685,0.43649635,lincRNA,chromosome_name11
ENST00000533576.1,Nuclear,4.051200978,539,0.545454545,antisense,chromosome_name11
ENST00000533322.1,Nuclear,3.368310459,594,0.535353535,antisense,chromosome_name8
ENST00000533301.1,Nuclear,3.024085565,377,0.371352785,antisense,chromosome_name8
ENST00000533300.1,Nuclear,3.667125209,431,0.517401392,antisense,chromosome_name8
ENST00000533287.1,Nuclear,3.026916594,272,0.672794118,antisense,chromosome_name11
ENST00000533232.5,Nuclear,3.662850989,1739,0.37320299,,chromosome_name17
ENST00000533220.1,Nuclear,2.882688669,534,0.501872659,lincRNA,chromosome_name11
ENST00000533203.1,Nuclear,3.733171597,151,0.40397351,sense,chromosome_name11
ENST00000533109.6,Nuclear,5.06100185,1794,0.396878484,lincRNA,chromosome_name11
ENST00000533091.1,Nuclear,4.968505486,571,0.602451839,lincRNA,chromosome_name11
ENST00000532922.1,Nuclear,2.950288983,519,0.624277457,antisense,chromosome_name11
ENST00000532886.2,Nuclear,3.257523754,4435,0.521533258,,chromosome_name11
ENST00000532866.1,Nuclear,2.856578154,362,0.342541436,antisense,chromosome_name11
ENST00000532768.1,Nuclear,3.173084512,575,0.485217391,lincRNA,chromosome_name8
ENST00000532766.1,Nuclear,2.932834842,821,0.649208283,antisense,chromosome_name8
ENST00000532553.1,Nuclear,4.812038302,546,0.525641026,sense,chromosome_name11
ENST00000532524.1,Nuclear,3.329507339,567,0.514991182,antisense,chromosome_name11
ENST00000532413.1,Nuclear,5.177984774,559,0.486583184,lincRNA,chromosome_name11
ENST00000532315.1,Nuclear,4.518639741,1175,0.474893617,lincRNA,chromosome_name11
ENST00000532217.1,Nuclear,2.816059692,572,0.487762238,lincRNA,chromosome_name11
ENST00000532153.1,Nuclear,3.410987456,4476,0.530607685,antisense,chromosome_name11
ENST00000532109.1,Nuclear,3.392502522,435,0.35862069,lincRNA,chromosome_name11
ENST00000532071.1,Nuclear,4.155523993,714,0.492997199,lincRNA,chromosome_name11
ENST00000531894.5,Nuclear,3.330330805,4184,0.493785851,,chromosome_name16
ENST00000531772.1,Nuclear,2.907640095,429,0.498834499,,chromosome_name11
ENST00000531715.5,Nuclear,3.813339314,585,0.442735043,lincRNA,chromosome_name11
ENST00000531710.1,Nuclear,3.519842344,334,0.473053892,antisense,chromosome_name11
ENST00000531549.1,Nuclear,5.22445026,1710,0.392982456,sense,chromosome_name8
ENST00000531470.2,Nuclear,3.89963599,560,0.407142857,lincRNA,chromosome_name11
ENST00000531454.1,Nuclear,3.307479241,488,0.387295082,lincRNA,chromosome_name11
ENST00000531426.1,Nuclear,3.81648232,422,0.504739336,sense,chromosome_name11
ENST00000531424.5,Nuclear,3.54390919,545,0.405504587,antisense,chromosome_name11
ENST00000531381.1,Nuclear,3.89658601,3370,0.385756677,lincRNA,chromosome_name11
ENST00000531268.1,Nuclear,3.652002937,464,0.480603448,sense,chromosome_name11
ENST00000531215.1,Nuclear,3.850484328,471,0.422505308,sense,chromosome_name11
ENST00000531155.1,Nuclear,3.973369461,1044,0.492337165,antisense,chromosome_name11
ENST00000531076.1,Nuclear,4.091946036,457,0.50547046,lincRNA,chromosome_name11
ENST00000530972.1,Nuclear,3.247848817,712,0.470505618,antisense,chromosome_name11
ENST00000530918.2,Nuclear,4.131675919,778,0.645244216,antisense,chromosome_name11
ENST00000530846.1,Nuclear,3.695578628,628,0.420382166,antisense,chromosome_name11
ENST00000530837.1,Nuclear,3.030776314,477,0.433962264,lincRNA,chromosome_name11
ENST00000530833.5,Nuclear,3.217262627,724,0.443370166,lincRNA,chromosome_name6
ENST00000530805.1,Nuclear,4.636264109,479,0.60125261,antisense,chromosome_name11
ENST00000530733.1,Nuclear,3.70408236,322,0.434782609,sense,chromosome_name11
ENST00000530663.1,Nuclear,4.756373004,358,0.413407821,sense,chromosome_name11
ENST00000530572.1,Nuclear,3.569630074,566,0.413427562,lincRNA,chromosome_name11
ENST00000530525.1,Nuclear,3.515261328,497,0.527162978,sense,chromosome_name11
ENST00000530512.3,Nuclear,3.180943344,573,0.567190227,antisense,chromosome_name16
ENST00000530479.1,Nuclear,4.382883616,577,0.616984402,sense,chromosome_name20
ENST00000530430.1,Nuclear,3.919275537,879,0.517633675,antisense,chromosome_name11
ENST00000530389.1,Nuclear,3.229759695,563,0.486678508,lincRNA,chromosome_name11
ENST00000530228.1,Nuclear,6.574381405,762,0.511811024,lincRNA,chromosome_name8
ENST00000530198.1,Nuclear,4.065462099,1388,0.488472622,antisense,chromosome_name11
ENST00000530190.1,Nuclear,3.594984509,568,0.450704225,antisense,chromosome_name11
ENST00000529961.1,Nuclear,3.459423899,816,0.49754902,sense,chromosome_name11
ENST00000529883.1,Nuclear,3.430117317,744,0.517473118,antisense,chromosome_name11
ENST00000529733.5,Nuclear,4.157063021,584,0.392123288,lincRNA,chromosome_name11
ENST00000529488.5,Nuclear,4.053470696,660,0.492424242,sense,chromosome_name11
ENST00000529417.1,Nuclear,3.322906216,389,0.449871465,lincRNA,chromosome_name11
ENST00000529282.1,Nuclear,3.356105582,563,0.484902309,lincRNA,chromosome_name11
ENST00000529070.1,Nuclear,2.805876264,1673,0.520621638,lincRNA,chromosome_name11
ENST00000528982.1,Nuclear,3.875358441,464,0.706896552,antisense,chromosome_name11
ENST00000528872.1,Nuclear,4.429172014,576,0.446180556,antisense,chromosome_name11
ENST00000528781.1,Nuclear,4.084745056,831,0.505415162,lincRNA,chromosome_name11
ENST00000528690.1,Nuclear,4.293870121,323,0.616099071,,chromosome_name8
ENST00000528629.1,Nuclear,5.308017269,544,0.560661765,antisense,chromosome_name8
ENST00000528614.1,Nuclear,2.872193603,2587,0.498647082,sense,chromosome_name11
ENST00000528496.1,Nuclear,3.645557591,855,0.452631579,lincRNA,chromosome_name11
ENST00000528466.1,Nuclear,3.373273353,567,0.514991182,sense,chromosome_name11
ENST00000528204.1,Nuclear,4.686652362,506,0.450592885,sense,chromosome_name11
ENST00000528133.1,Nuclear,3.006815827,905,0.390055249,sense,chromosome_name11
ENST00000528000.1,Nuclear,3.306024554,345,0.533333333,lincRNA,chromosome_name11
ENST00000527727.1,Nuclear,4.421018762,563,0.41740675,lincRNA,chromosome_name11
ENST00000527642.5,Nuclear,3.688304471,568,0.549295775,lincRNA,chromosome_name11
ENST00000527641.1,Nuclear,3.718834841,560,0.614285714,antisense,chromosome_name10
ENST00000527620.5,Nuclear,5.444661708,2210,0.639819005,antisense,chromosome_name11
ENST00000527565.1,Nuclear,3.44295186,589,0.460101868,lincRNA,chromosome_name11
ENST00000527550.1,Nuclear,2.979275524,433,0.355658199,sense,chromosome_name11
ENST00000527474.5,Nuclear,2.832352622,959,0.405630865,lincRNA,chromosome_name11
ENST00000527317.2,Nuclear,2.802203131,2337,0.402225075,lincRNA,chromosome_name11
ENST00000527128.5,Nuclear,3.104430823,1575,0.497777778,,chromosome_name9
ENST00000527113.1,Nuclear,3.007447536,527,0.607210626,antisense,chromosome_name11
ENST00000527100.1,Nuclear,3.061720729,507,0.378698225,lincRNA,chromosome_name11
ENST00000527086.1,Nuclear,3.08478985,556,0.636690647,antisense,chromosome_name8
ENST00000527054.1,Nuclear,3.640900634,529,0.474480151,lincRNA,chromosome_name11
ENST00000527012.1,Nuclear,3.195045375,551,0.335753176,antisense,chromosome_name11
ENST00000526976.1,Nuclear,3.16853117,717,0.370990237,antisense,chromosome_name11
ENST00000526947.1,Nuclear,3.451678375,722,0.409972299,antisense,chromosome_name8
ENST00000526897.1,Nuclear,2.913674614,791,0.553729456,antisense,chromosome_name11
ENST00000526648.2,Nuclear,5.346282903,1741,0.408385985,sense,chromosome_name8
ENST00000526470.1,Nuclear,2.82954576,3564,0.409090909,lincRNA,chromosome_name8
ENST00000526344.1,Nuclear,5.360565794,751,0.399467377,antisense,chromosome_name11
ENST00000526229.1,Nuclear,3.312342011,1081,0.591119334,antisense,chromosome_name11
ENST00000525988.1,Nuclear,4.312639798,570,0.489473684,sense,chromosome_name11
ENST00000525952.1,Nuclear,4.956231874,406,0.495073892,lincRNA,chromosome_name11
ENST00000525758.1,Nuclear,3.515601844,1833,0.503000546,lincRNA,chromosome_name11
ENST00000525594.1,Nuclear,3.355814081,585,0.434188034,antisense,chromosome_name11
ENST00000525578.1,Nuclear,3.502021528,829,0.46562123,antisense,chromosome_name11
ENST00000525534.1,Nuclear,5.567220641,716,0.451117318,antisense,chromosome_name11
ENST00000525363.1,Nuclear,4.221924833,607,0.456342669,antisense,chromosome_name11
ENST00000525309.1,Nuclear,2.888192837,806,0.384615385,lincRNA,chromosome_name11
ENST00000525233.1,Nuclear,2.924025977,368,0.516304348,sense,chromosome_name11
ENST00000525217.1,Nuclear,4.079873742,617,0.669367909,antisense,chromosome_name11
ENST00000525023.1,Nuclear,3.178922591,444,0.587837838,antisense,chromosome_name8
ENST00000524818.1,Nuclear,3.228687606,489,0.511247444,antisense,chromosome_name9
ENST00000524768.1,Nuclear,5.134090687,842,0.545130641,sense,chromosome_name11
ENST00000524613.1,Nuclear,4.341829041,993,0.448136959,lincRNA,chromosome_name11
ENST00000524453.1,Nuclear,3.870451005,744,0.485215054,antisense,chromosome_name11
ENST00000524425.1,Nuclear,3.443168469,826,0.473365617,antisense,chromosome_name8
ENST00000524412.1,Nuclear,3.132690117,574,0.451219512,sense,chromosome_name11
ENST00000524348.1,Nuclear,3.87502846,758,0.430079156,sense,chromosome_name8
ENST00000524295.5,Nuclear,3.102490474,3591,0.417153996,lincRNA,chromosome_name5
ENST00000524265.5,Nuclear,3.870131295,576,0.586805556,lincRNA,chromosome_name5
ENST00000524253.1,Nuclear,3.305947227,364,0.445054945,antisense,chromosome_name8
ENST00000524210.1,Nuclear,4.137896407,2591,0.449633346,antisense,chromosome_name3
ENST00000524198.1,Nuclear,4.768473035,458,0.46069869,antisense,chromosome_name5
ENST00000524159.1,Nuclear,4.107114404,360,0.380555556,lincRNA,chromosome_name5
ENST00000524131.5,Nuclear,2.811482028,721,0.646324549,lincRNA,chromosome_name14
ENST00000524094.1,Nuclear,3.965378974,269,0.434944238,,chromosome_name5
ENST00000524085.2,Nuclear,4.318570767,546,0.507326007,antisense,chromosome_name8
ENST00000524083.1,Nuclear,4.099637212,316,0.329113924,lincRNA,chromosome_name5
ENST00000524059.5,Nuclear,4.72034044,1870,0.486096257,lincRNA,chromosome_name8
ENST00000524047.5,Nuclear,3.020710664,545,0.464220183,lincRNA,chromosome_name8
ENST00000524035.5,Nuclear,4.232767677,2853,0.597616544,lincRNA,chromosome_name14
ENST00000524034.5,Nuclear,3.376615313,399,0.45112782,lincRNA,chromosome_name5
ENST00000523995.1,Nuclear,4.447161367,767,0.375488918,lincRNA,chromosome_name8
ENST00000523907.1,Nuclear,4.198568252,434,0.442396313,sense,chromosome_name8
ENST00000523884.1,Nuclear,3.665765112,471,0.537154989,antisense,chromosome_name8
ENST00000523840.1,Nuclear,3.777104492,528,0.465909091,lincRNA,chromosome_name8
ENST00000523792.1,Nuclear,3.699263889,790,0.53164557,lincRNA,chromosome_name8
ENST00000523791.1,Nuclear,3.372750248,533,0.465290807,lincRNA,chromosome_name8
ENST00000523789.2,Nuclear,4.802749809,543,0.521178637,antisense,chromosome_name8
ENST00000523766.5,Nuclear,4.547265424,578,0.626297578,lincRNA,chromosome_name8
ENST00000523733.1,Nuclear,2.99247072,583,0.440823328,antisense,chromosome_name8
ENST00000523724.1,Nuclear,3.834978402,555,0.468468468,lincRNA,chromosome_name8
ENST00000523602.1,Nuclear,3.505386514,798,0.44235589,lincRNA,chromosome_name8
ENST00000523598.1,Nuclear,4.782728177,731,0.467852257,antisense,chromosome_name5
ENST00000523502.1,Nuclear,3.132883237,2072,0.482625483,lincRNA,chromosome_name8
ENST00000523434.5,Nuclear,4.210613182,486,0.372427984,lincRNA,chromosome_name5
ENST00000523365.1,Nuclear,3.353705833,643,0.437013997,antisense,chromosome_name8
ENST00000523327.1,Nuclear,3.518819519,347,0.397694524,lincRNA,chromosome_name8
ENST00000523265.1,Nuclear,3.837677238,730,0.365753425,lincRNA,chromosome_name8
ENST00000523178.1,Nuclear,2.92518371,771,0.440985733,lincRNA,chromosome_name5
ENST00000523166.1,Nuclear,3.997369862,499,0.472945892,lincRNA,chromosome_name8
ENST00000523121.1,Nuclear,2.988070215,979,0.475995914,lincRNA,chromosome_name8
ENST00000523118.5,Nuclear,2.994874004,2125,0.385411765,lincRNA,chromosome_name8
ENST00000523063.5,Nuclear,2.862704795,766,0.494778068,lincRNA,chromosome_name8
ENST00000523002.1,Nuclear,3.434991912,544,0.5625,antisense,chromosome_name8
ENST00000522970.1,Nuclear,3.196208612,605,0.4,antisense,chromosome_name8
ENST00000522863.2,Nuclear,2.822191475,1723,0.601276843,antisense,chromosome_name7
ENST00000522859.5,Nuclear,3.804044848,769,0.479843953,,chromosome_name13
ENST00000522838.1,Nuclear,3.26901141,325,0.430769231,lincRNA,chromosome_name5
ENST00000522765.1,Nuclear,3.177706223,454,0.486784141,lincRNA,chromosome_name8
ENST00000522762.1,Nuclear,2.964968217,583,0.399656947,antisense,chromosome_name5
ENST00000522731.1,Nuclear,3.693748898,614,0.545602606,lincRNA,chromosome_name5
ENST00000522618.1,Nuclear,3.957141776,954,0.640461216,lincRNA,chromosome_name14
ENST00000522615.1,Nuclear,2.893900303,3478,0.513801035,antisense,chromosome_name5
ENST00000522547.1,Nuclear,3.337451206,508,0.464566929,sense,chromosome_name8
ENST00000522531.1,Nuclear,3.27004678,227,0.444933921,lincRNA,chromosome_name8
ENST00000522281.1,Nuclear,3.166769543,780,0.421794872,lincRNA,chromosome_name8
ENST00000522190.1,Nuclear,2.972723305,708,0.320621469,antisense,chromosome_name8
ENST00000522132.1,Nuclear,3.566512424,362,0.375690608,antisense,chromosome_name8
ENST00000522106.5,Nuclear,3.237358858,875,0.453714286,lincRNA,chromosome_name8
ENST00000521812.1,Nuclear,5.028945993,635,0.461417323,lincRNA,chromosome_name14
ENST00000521805.1,Nuclear,4.594054651,674,0.434718101,lincRNA,chromosome_name5
ENST00000521793.1,Nuclear,3.18583694,596,0.479865772,lincRNA,chromosome_name8
ENST00000521714.1,Nuclear,3.053902316,511,0.397260274,lincRNA,chromosome_name8
ENST00000521680.5,Nuclear,3.43476306,500,0.548,sense,chromosome_name4
ENST00000521541.1,Nuclear,3.1134453,661,0.47806354,lincRNA,chromosome_name8
ENST00000521411.2,Nuclear,3.302951422,543,0.436464088,lincRNA,chromosome_name8
ENST00000521404.5,Nuclear,4.076926665,1426,0.584852735,lincRNA,chromosome_name14
ENST00000521317.1,Nuclear,4.420940067,436,0.451834862,lincRNA,chromosome_name8
ENST00000521257.1,Nuclear,3.033294676,739,0.469553451,lincRNA,chromosome_name8
ENST00000521256.1,Nuclear,3.443205802,505,0.613861386,lincRNA,chromosome_name14
ENST00000521245.1,Nuclear,4.339050212,2651,0.445492267,lincRNA,chromosome_name8
ENST00000521218.1,Nuclear,2.959696488,510,0.517647059,lincRNA,chromosome_name8
ENST00000521203.1,Nuclear,3.180081658,561,0.422459893,antisense,chromosome_name8
ENST00000521090.5,Nuclear,4.024260594,774,0.445736434,lincRNA,chromosome_name8
ENST00000521014.1,Nuclear,2.86388632,467,0.3875803,lincRNA,chromosome_name8
ENST00000520988.1,Nuclear,3.144899925,459,0.39869281,lincRNA,chromosome_name8
ENST00000520928.1,Nuclear,4.868497075,648,0.361111111,antisense,chromosome_name5
ENST00000520870.1,Nuclear,4.042877581,445,0.429213483,lincRNA,chromosome_name8
ENST00000520800.1,Nuclear,2.976468875,407,0.422604423,lincRNA,chromosome_name8
ENST00000520766.5,Nuclear,3.176203456,597,0.475711893,lincRNA,chromosome_name8
ENST00000520762.1,Nuclear,3.136342538,454,0.45154185,lincRNA,chromosome_name5
ENST00000520714.5,Nuclear,5.256674446,1351,0.569948187,lincRNA,chromosome_name14
ENST00000520658.1,Nuclear,3.465819221,545,0.532110092,antisense,chromosome_name5
ENST00000520576.5,Nuclear,3.096709751,1347,0.49294729,antisense,chromosome_name8
ENST00000520562.1,Nuclear,2.945189348,939,0.382321619,antisense,chromosome_name8
ENST00000520512.1,Nuclear,3.609599588,372,0.475806452,antisense,chromosome_name8
ENST00000520444.5,Nuclear,4.593254766,758,0.390501319,sense,chromosome_name8
ENST00000520432.1,Nuclear,3.465586283,897,0.552954292,,chromosome_name13
ENST00000520418.1,Nuclear,3.762489261,564,0.581560284,antisense,chromosome_name8
ENST00000520411.1,Nuclear,4.367181975,498,0.457831325,,chromosome_name8
ENST00000520390.1,Nuclear,3.145440371,3442,0.459035445,lincRNA,chromosome_name8
ENST00000520324.5,Nuclear,3.581022111,566,0.517667845,lincRNA,chromosome_name5
ENST00000520156.1,Nuclear,3.688902654,745,0.4,,chromosome_name8
ENST00000520129.1,Nuclear,3.332786113,468,0.632478632,antisense,chromosome_name8
ENST00000520037.1,Nuclear,3.114614517,447,0.398210291,antisense,chromosome_name8
ENST00000520025.1,Nuclear,3.30256836,273,0.472527473,antisense,chromosome_name8
ENST00000519990.1,Nuclear,4.499357848,1173,0.311167945,lincRNA,chromosome_name8
ENST00000519967.5,Nuclear,3.472883739,430,0.420930233,lincRNA,chromosome_name8
ENST00000519870.1,Nuclear,3.391369812,893,0.534154535,antisense,chromosome_name8
ENST00000519854.1,Nuclear,3.873409556,284,0.447183099,lincRNA,chromosome_name8
ENST00000519805.1,Nuclear,5.137220473,716,0.395251397,sense,chromosome_name8
ENST00000519775.2,Nuclear,3.627368403,791,0.528445006,lincRNA,chromosome_name8
ENST00000519714.1,Nuclear,3.630881208,1832,0.507641921,lincRNA,chromosome_name8
ENST00000519709.6,Nuclear,5.570026876,1726,0.580533024,lincRNA,chromosome_name14
ENST00000519700.1,Nuclear,4.096130711,592,0.418918919,,chromosome_name3
ENST00000519695.5,Nuclear,4.342540859,854,0.464871194,lincRNA,chromosome_name8
ENST00000519680.1,Nuclear,3.980705466,769,0.417425228,sense,chromosome_name8
ENST00000519451.1,Nuclear,5.455304062,514,0.437743191,lincRNA,chromosome_name8
ENST00000519432.1,Nuclear,3.131756695,541,0.554528651,,chromosome_name17
ENST00000519427.1,Nuclear,4.946206532,1722,0.401858304,sense,chromosome_name8
ENST00000519323.1,Nuclear,3.429595021,738,0.43495935,lincRNA,chromosome_name8
ENST00000519314.5,Nuclear,3.496452631,562,0.585409253,lincRNA,chromosome_name8
ENST00000519280.1,Nuclear,4.167205718,270,0.425925926,lincRNA,chromosome_name8
ENST00000519147.1,Nuclear,2.890271596,400,0.51,lincRNA,chromosome_name8
ENST00000519107.1,Nuclear,3.922157003,431,0.438515081,lincRNA,chromosome_name8
ENST00000518988.5,Nuclear,3.709025606,741,0.42780027,antisense,chromosome_name8
ENST00000518926.1,Nuclear,2.801160715,923,0.4312026,lincRNA,chromosome_name8
ENST00000518837.1,Nuclear,3.616223728,489,0.413087935,antisense,chromosome_name5
ENST00000518704.1,Nuclear,3.186902774,435,0.450574713,lincRNA,chromosome_name8
ENST00000518701.1,Nuclear,3.700104474,474,0.383966245,lincRNA,chromosome_name4
ENST00000518675.1,Nuclear,3.548460843,372,0.470430108,lincRNA,chromosome_name5
ENST00000518662.5,Nuclear,2.81705055,2643,0.519107075,antisense,chromosome_name8
ENST00000518605.1,Nuclear,3.45216817,452,0.46460177,lincRNA,chromosome_name5
ENST00000518552.2,Nuclear,3.053180232,673,0.398216939,sense,chromosome_name8
ENST00000518536.1,Nuclear,3.092832895,625,0.4896,lincRNA,chromosome_name8
ENST00000518535.1,Nuclear,4.36269249,356,0.418539326,sense,chromosome_name8
ENST00000518418.1,Nuclear,5.370148373,2012,0.458747515,lincRNA,chromosome_name5
ENST00000518324.1,Nuclear,3.778364052,519,0.502890173,lincRNA,chromosome_name8
ENST00000518301.1,Nuclear,3.429506286,2146,0.510251631,lincRNA,chromosome_name5
ENST00000518276.1,Nuclear,5.301066219,472,0.419491525,lincRNA,chromosome_name5
ENST00000518190.4,Nuclear,3.016868507,531,0.493408663,lincRNA,chromosome_name8
ENST00000518152.1,Nuclear,3.707610978,784,0.428571429,antisense,chromosome_name8
ENST00000518035.5,Nuclear,2.848943355,1502,0.462716378,lincRNA,chromosome_name8
ENST00000518031.1,Nuclear,3.602301511,568,0.464788732,sense,chromosome_name8
ENST00000518011.1,Nuclear,4.609246519,551,0.453720508,sense,chromosome_name8
ENST00000517953.5,Nuclear,4.177712719,439,0.400911162,lincRNA,chromosome_name8
ENST00000517739.1,Nuclear,3.052535164,776,0.413659794,lincRNA,chromosome_name8
ENST00000517733.1,Nuclear,2.841910259,555,0.526126126,lincRNA,chromosome_name5
ENST00000517732.5,Nuclear,3.636902462,562,0.416370107,lincRNA,chromosome_name8
ENST00000517725.1,Nuclear,3.947724244,259,0.505791506,lincRNA,chromosome_name8
ENST00000517689.1,Nuclear,3.419124759,792,0.463383838,lincRNA,chromosome_name8
ENST00000517687.1,Nuclear,4.01410878,227,0.484581498,antisense,chromosome_name3
ENST00000517681.1,Nuclear,4.344089237,503,0.413518887,lincRNA,chromosome_name8
ENST00000517655.1,Nuclear,3.102553353,562,0.53024911,lincRNA,chromosome_name8
ENST00000517623.1,Nuclear,3.095719719,502,0.416334661,antisense,chromosome_name8
ENST00000517512.1,Nuclear,3.571132402,422,0.452606635,antisense,chromosome_name8
ENST00000517454.1,Nuclear,3.04135364,735,0.414965986,antisense,chromosome_name8
ENST00000515882.1,Nuclear,4.289002908,601,0.414309484,sense,chromosome_name4
ENST00000515842.1,Nuclear,3.592729575,441,0.519274376,sense,chromosome_name4
ENST00000515769.1,Nuclear,3.926288198,2204,0.404718693,lincRNA,chromosome_name4
ENST00000515720.1,Nuclear,3.196173582,880,0.465909091,lincRNA,chromosome_name4
ENST00000515614.3,Nuclear,2.814733342,2417,0.515101365,lincRNA,chromosome_name12
ENST00000515597.1,Nuclear,3.951070425,664,0.365963855,antisense,chromosome_name4
ENST00000515544.1,Nuclear,3.201288163,2052,0.417153996,lincRNA,chromosome_name4
ENST00000515495.1,Nuclear,3.421778983,871,0.386911596,antisense,chromosome_name4
ENST00000515491.1,Nuclear,2.92657845,860,0.374418605,lincRNA,chromosome_name4
ENST00000515487.1,Nuclear,3.709177889,542,0.481549815,sense,chromosome_name4
ENST00000515422.1,Nuclear,3.803656237,553,0.435804702,lincRNA,chromosome_name4
ENST00000515414.1,Nuclear,5.131270773,537,0.426443203,antisense,chromosome_name4
