name,class,Log 2 Fol-Change,transcript_length,GC_content (%),sense,chromosomE
ENST00000557544.1,Cytosol,-1.472970369,652,0.481595092,lincRNA,chromosome_name14
ENST00000557528.1,Nuclear,3.031882924,906,0.545253863,lincRNA,chromosome_name15
ENST00000557527.1,Nuclear,3.952913364,1763,0.363584799,lincRNA,chromosome_name14
ENST00000557524.1,Cytosol,-0.061364026,303,0.511551155,lincRNA,chromosome_name14
ENST00000557506.1,Cytosol,-1.406221121,248,0.358870968,lincRNA,chromosome_name14
ENST00000557481.6,Nuclear,2.931073758,3480,0.429310345,lincRNA,chromosome_name15
ENST00000557465.1,Nuclear,4.328476955,483,0.35610766,antisense,chromosome_name14
ENST00000557373.1,Cytosol,-1.509000395,2117,0.522909778,antisense,chromosome_name14
ENST00000557359.5,Cytosol,-1.048323834,3484,0.346727899,lincRNA,chromosome_name14
ENST00000557350.1,Cytosol,-0.209432055,500,0.566,lincRNA,chromosome_name14
ENST00000557343.1,Nuclear,3.554908412,535,0.428037383,antisense,chromosome_name14
ENST00000557335.1,Nuclear,2.886916048,1398,0.471387697,antisense,chromosome_name14
ENST00000557322.1,Nuclear,2.898520073,576,0.420138889,sense,chromosome_name14
ENST00000557308.1,Nuclear,3.615676939,448,0.515625,lincRNA,chromosome_name14
ENST00000557246.1,Nuclear,3.026516439,2226,0.44294699,lincRNA,chromosome_name14
ENST00000557232.1,Cytosol,-0.624660037,386,0.541450777,lincRNA,chromosome_name14
ENST00000557160.1,Nuclear,3.194723153,568,0.360915493,antisense,chromosome_name14
ENST00000557147.1,Cytosol,-0.743053013,490,0.536734694,lincRNA,chromosome_name15
ENST00000557142.5,Cytosol,-0.29168524,492,0.516260163,lincRNA,chromosome_name14
ENST00000557109.5,Cytosol,-4.710447415,686,0.597667638,lincRNA,chromosome_name14
ENST00000557007.1,Nuclear,3.049355896,1237,0.440582053,antisense,chromosome_name14
ENST00000556973.1,Cytosol,-1.34549337,639,0.505477308,lincRNA,chromosome_name14
ENST00000556926.1,Nuclear,4.061709137,458,0.312227074,antisense,chromosome_name14
ENST00000556923.1,Nuclear,4.71330696,276,0.347826087,lincRNA,chromosome_name14
ENST00000556913.1,Nuclear,3.825205068,2460,0.445528455,lincRNA,chromosome_name14
ENST00000556904.5,Cytosol,-2.807487026,563,0.543516874,antisense,chromosome_name15
ENST00000556895.5,Cytosol,-4.024204981,802,0.551122195,lincRNA,chromosome_name15
ENST00000556762.1,Cytosol,-0.398467876,572,0.486013986,lincRNA,chromosome_name14
ENST00000556736.5,Nuclear,4.41422347,1689,0.568383659,lincRNA,chromosome_name14
ENST00000556734.1,Nuclear,3.053873198,436,0.298165138,antisense,chromosome_name14
ENST00000556720.5,Nuclear,3.160291181,456,0.375,lincRNA,chromosome_name14
ENST00000556717.2,Nuclear,3.312909154,577,0.445407279,lincRNA,chromosome_name14
ENST00000556713.1,Cytosol,-0.066326124,501,0.560878244,lincRNA,chromosome_name14
ENST00000556708.1,Nuclear,3.875805898,2284,0.485113835,lincRNA,chromosome_name15
ENST00000556667.1,Cytosol,-0.457509709,1924,0.46049896,antisense,chromosome_name14
ENST00000556657.1,Nuclear,3.247298945,401,0.516209476,sense,chromosome_name14
ENST00000556652.1,Cytosol,-0.306530223,667,0.457271364,lincRNA,chromosome_name14
ENST00000556640.1,Cytosol,-0.629927794,550,0.450909091,antisense,chromosome_name14
ENST00000556637.5,Nuclear,3.398740487,924,0.44047619,lincRNA,chromosome_name14
ENST00000556569.4,Cytosol,-0.949250815,1312,0.395579268,lincRNA,chromosome_name14
ENST00000556542.1,Nuclear,2.96987639,879,0.441410694,lincRNA,chromosome_name14
ENST00000556537.1,Cytosol,-0.441313974,530,0.581132075,antisense,chromosome_name14
ENST00000556528.1,Cytosol,-0.903877557,509,0.609037328,lincRNA,chromosome_name14
ENST00000556520.1,Cytosol,-1.717707465,518,0.366795367,antisense,chromosome_name14
ENST00000556503.5,Cytosol,-2.966392593,802,0.537406484,antisense,chromosome_name14
ENST00000556479.5,Cytosol,-0.341997117,576,0.465277778,lincRNA,chromosome_name14
ENST00000556475.1,Nuclear,4.703561409,480,0.404166667,lincRNA,chromosome_name14
ENST00000556472.1,Cytosol,-2.182490952,453,0.434878587,lincRNA,chromosome_name14
ENST00000556411.1,Nuclear,2.849096067,441,0.551020408,sense,chromosome_name14
ENST00000556405.1,Nuclear,2.906423297,2904,0.362258953,lincRNA,chromosome_name14
ENST00000556400.5,Cytosol,-3.097193111,604,0.455298013,antisense,chromosome_name14
ENST00000556379.1,Cytosol,-2.314680141,2852,0.448807854,antisense,chromosome_name14
ENST00000556368.1,Nuclear,3.479507357,749,0.575433912,antisense,chromosome_name14
ENST00000556361.1,Nuclear,3.426883299,442,0.490950226,lincRNA,chromosome_name14
ENST00000556354.5,Nuclear,4.24978049,931,0.576799141,antisense,chromosome_name14
ENST00000556346.1,Nuclear,3.446569739,715,0.52027972,lincRNA,chromosome_name14
ENST00000556316.1,Cytosol,-0.403500886,578,0.567474048,lincRNA,chromosome_name14
ENST00000556301.1,Cytosol,-2.08011525,279,0.555555556,antisense,chromosome_name14
ENST00000556200.1,Nuclear,2.974281616,581,0.509466437,antisense,chromosome_name15
ENST00000556194.1,Cytosol,-0.86469261,573,0.616055846,antisense,chromosome_name14
ENST00000556136.1,Nuclear,4.349015798,551,0.611615245,lincRNA,chromosome_name14
ENST00000556127.1,Nuclear,3.703685883,486,0.471193416,antisense,chromosome_name14
ENST00000556120.5,Nuclear,3.278889538,2473,0.545895673,lincRNA,chromosome_name14
ENST00000556080.1,Nuclear,3.748605093,235,0.587234043,sense,chromosome_name14
ENST00000556070.5,Cytosol,-0.378103487,567,0.492063492,antisense,chromosome_name2
ENST00000556035.1,Nuclear,4.088945431,265,0.547169811,lincRNA,chromosome_name14
ENST00000556024.1,Nuclear,3.054458958,363,0.539944904,lincRNA,chromosome_name14
ENST00000556013.2,Nuclear,3.242611386,571,0.476357268,lincRNA,chromosome_name14
ENST00000556002.5,Cytosol,-1.469110631,1039,0.424446583,antisense,chromosome_name14
ENST00000555968.1,Nuclear,3.066913391,3243,0.566759174,antisense,chromosome_name14
ENST00000555937.1,Cytosol,-1.901165487,720,0.370833333,,chromosome_name14
ENST00000555928.5,Nuclear,3.922740793,720,0.625,lincRNA,chromosome_name14
ENST00000555882.1,Nuclear,4.545070842,789,0.652724968,lincRNA,chromosome_name14
ENST00000555871.2,Nuclear,3.218915384,2086,0.435282838,lincRNA,chromosome_name14
ENST00000555866.5,Nuclear,4.964744939,221,0.438914027,antisense,chromosome_name14
ENST00000555772.1,Cytosol,-1.1220735,1332,0.439189189,lincRNA,chromosome_name15
ENST00000555766.1,Nuclear,3.489293799,1499,0.493662442,,chromosome_name2
ENST00000555736.1,Nuclear,3.175239795,544,0.514705882,lincRNA,chromosome_name14
ENST00000555655.1,Cytosol,-0.391944006,531,0.50094162,lincRNA,chromosome_name14
ENST00000555636.1,Nuclear,3.142288592,1044,0.364942529,lincRNA,chromosome_name14
ENST00000555599.5,Nuclear,4.140366611,538,0.563197026,lincRNA,chromosome_name14
ENST00000555581.1,Cytosol,-0.745694049,397,0.476070529,lincRNA,chromosome_name14
ENST00000555578.1,Cytosol,-0.278148261,2518,0.591342335,lincRNA,chromosome_name14
ENST00000555562.1,Cytosol,-2.331339401,1077,0.581244197,antisense,chromosome_name14
ENST00000555512.1,Cytosol,-2.401269385,424,0.507075472,lincRNA,chromosome_name14
ENST00000555496.1,Cytosol,-0.090378154,789,0.593155894,lincRNA,chromosome_name14
ENST00000555480.5,Cytosol,-1.466687497,566,0.487632509,antisense,chromosome_name14
ENST00000555465.1,Nuclear,3.152606865,520,0.473076923,lincRNA,chromosome_name14
ENST00000555435.1,Nuclear,3.008625026,478,0.387029289,antisense,chromosome_name14
ENST00000555421.1,Nuclear,4.005761644,431,0.380510441,antisense,chromosome_name14
ENST00000555383.1,Nuclear,5.183182165,460,0.497826087,sense,chromosome_name14
ENST00000555354.5,Nuclear,5.090995878,469,0.364605544,lincRNA,chromosome_name14
ENST00000555300.1,Nuclear,3.402147044,488,0.465163934,antisense,chromosome_name14
ENST00000555282.1,Cytosol,-3.111525733,854,0.511709602,lincRNA,chromosome_name14
ENST00000555275.5,Cytosol,-1.666934107,903,0.42414175,antisense,chromosome_name14
ENST00000555272.1,Cytosol,-5.418361247,546,0.36996337,lincRNA,chromosome_name14
ENST00000555246.5,Nuclear,3.266295366,408,0.465686275,lincRNA,chromosome_name14
ENST00000555227.1,Nuclear,4.060576682,1078,0.305194805,,chromosome_name15
ENST00000555212.1,Nuclear,3.073213709,533,0.489681051,sense,chromosome_name14
ENST00000555174.5,Nuclear,5.212949748,1702,0.62573443,lincRNA,chromosome_name14
ENST00000555109.1,Cytosol,-1.021551976,698,0.485673352,antisense,chromosome_name14
ENST00000555108.1,Nuclear,3.582480114,1991,0.395781015,antisense,chromosome_name14
ENST00000555106.1,Nuclear,3.411694402,569,0.492091388,antisense,chromosome_name14
ENST00000555103.1,Nuclear,4.27729027,569,0.564147627,lincRNA,chromosome_name14
ENST00000555045.1,Cytosol,-3.027821826,1848,0.494588745,antisense,chromosome_name14
ENST00000555043.1,Cytosol,-1.310518615,2469,0.452814905,antisense,chromosome_name14
ENST00000555023.1,Cytosol,-1.084953642,400,0.4525,lincRNA,chromosome_name15
ENST00000555011.2,Cytosol,-0.163690864,629,0.457869634,antisense,chromosome_name14
ENST00000554988.1,Cytosol,-3.915033387,638,0.594043887,antisense,chromosome_name14
ENST00000554954.1,Nuclear,4.361406473,486,0.604938272,lincRNA,chromosome_name14
ENST00000554926.1,Cytosol,-1.69615554,632,0.539556962,lincRNA,chromosome_name14
ENST00000554907.1,Nuclear,3.236007072,773,0.47606727,lincRNA,chromosome_name14
ENST00000554898.1,Cytosol,-2.51344916,1826,0.41128149,lincRNA,chromosome_name14
ENST00000554894.5,Cytosol,-1.705576509,556,0.620503597,lincRNA,chromosome_name15
ENST00000554859.1,Cytosol,-2.261646752,448,0.571428571,antisense,chromosome_name14
ENST00000554857.5,Cytosol,-2.015602588,662,0.456193353,antisense,chromosome_name14
ENST00000554737.2,Cytosol,-1.026085041,1000,0.499,antisense,chromosome_name14
ENST00000554735.1,Nuclear,4.765385967,3108,0.625160875,lincRNA,chromosome_name14
ENST00000554730.1,Cytosol,-0.382692261,380,0.460526316,antisense,chromosome_name14
ENST00000554726.1,Nuclear,3.593125134,1116,0.374551971,antisense,chromosome_name15
ENST00000554694.1,Cytosol,-0.576007207,866,0.618937644,lincRNA,chromosome_name14
ENST00000554693.3,Nuclear,5.440092501,1634,0.400856793,lincRNA,chromosome_name14
ENST00000554687.1,Nuclear,2.888737317,785,0.378343949,antisense,chromosome_name14
ENST00000554679.1,Cytosol,-3.084260053,537,0.400372439,antisense,chromosome_name14
ENST00000554669.6,Cytosol,-2.467923125,578,0.624567474,lincRNA,chromosome_name15
ENST00000554650.1,Cytosol,-0.172589146,554,0.503610108,lincRNA,chromosome_name14
ENST00000554649.1,Cytosol,-1.340424131,715,0.45034965,lincRNA,chromosome_name15
ENST00000554640.5,Nuclear,3.698045425,2544,0.444575472,lincRNA,chromosome_name16
ENST00000554595.2,Nuclear,3.113902016,828,0.375603865,sense,chromosome_name14
ENST00000554558.5,Cytosol,-1.195154401,580,0.536206897,antisense,chromosome_name14
ENST00000554542.1,Nuclear,3.244903084,428,0.523364486,lincRNA,chromosome_name15
ENST00000554537.1,Cytosol,-2.824260825,331,0.604229607,antisense,chromosome_name14
ENST00000554485.1,Nuclear,3.159797026,541,0.321626617,lincRNA,chromosome_name14
ENST00000554441.5,Cytosol,-4.567082719,1068,0.633895131,lincRNA,chromosome_name14
ENST00000554430.1,Nuclear,3.782630597,489,0.460122699,antisense,chromosome_name14
ENST00000554409.1,Cytosol,-0.584917805,498,0.447791165,lincRNA,chromosome_name14
ENST00000554407.5,Cytosol,-0.175250901,579,0.604490501,antisense,chromosome_name11
ENST00000554389.1,Nuclear,3.442615749,693,0.481962482,antisense,chromosome_name14
ENST00000554378.5,Cytosol,-1.154303962,741,0.458839406,antisense,chromosome_name14
ENST00000554323.1,Nuclear,6.285795984,286,0.447552448,lincRNA,chromosome_name14
ENST00000554286.1,Cytosol,-0.99870947,915,0.508196721,antisense,chromosome_name14
ENST00000554194.1,Cytosol,-0.425095574,570,0.456140351,,chromosome_name14
ENST00000554186.2,Nuclear,3.813627851,831,0.399518652,lincRNA,chromosome_name14
ENST00000554169.1,Cytosol,-0.206723362,981,0.452599388,antisense,chromosome_name14
ENST00000554161.1,Cytosol,-1.259204649,993,0.561933535,lincRNA,chromosome_name14
ENST00000554032.1,Cytosol,-1.611785751,368,0.399456522,lincRNA,chromosome_name14
ENST00000554025.1,Nuclear,3.39487642,1851,0.507833603,lincRNA,chromosome_name14
ENST00000554016.2,Nuclear,3.086314722,742,0.532345013,lincRNA,chromosome_name14
ENST00000554008.5,Nuclear,4.483668654,576,0.439236111,antisense,chromosome_name14
ENST00000554000.2,Cytosol,-2.092063024,240,0.504166667,,chromosome_name15
ENST00000553991.1,Cytosol,-0.398608193,756,0.538359788,lincRNA,chromosome_name14
ENST00000553985.1,Nuclear,3.362304798,2322,0.542204996,antisense,chromosome_name14
ENST00000553982.1,Cytosol,-0.226367112,611,0.458265139,lincRNA,chromosome_name14
ENST00000553979.1,Cytosol,-0.285329033,1597,0.433938635,antisense,chromosome_name14
ENST00000553963.1,Nuclear,3.64159062,515,0.504854369,lincRNA,chromosome_name14
ENST00000553932.5,Cytosol,-0.4421963,4496,0.555382562,lincRNA,chromosome_name14
ENST00000553914.6,Cytosol,-0.350532529,590,0.528813559,lincRNA,chromosome_name14
ENST00000553913.2,Nuclear,2.854652619,3217,0.517873795,,chromosome_name14
ENST00000553869.6,Cytosol,-2.951956736,560,0.55,antisense,chromosome_name2
ENST00000553812.1,Nuclear,3.537813083,551,0.468239564,antisense,chromosome_name14
ENST00000553785.1,Nuclear,3.792946701,1334,0.413043478,lincRNA,chromosome_name14
ENST00000553775.1,Cytosol,-0.322516505,445,0.478651685,antisense,chromosome_name14
ENST00000553758.1,Nuclear,5.911098673,721,0.558945908,lincRNA,chromosome_name14
ENST00000553725.5,Cytosol,-0.413632834,471,0.505307856,lincRNA,chromosome_name14
ENST00000553697.1,Nuclear,3.554902101,545,0.495412844,lincRNA,chromosome_name14
ENST00000553692.1,Nuclear,5.955747215,425,0.538823529,lincRNA,chromosome_name14
ENST00000553679.1,Nuclear,3.038119479,207,0.405797101,lincRNA,chromosome_name14
ENST00000553678.1,Cytosol,-1.217550147,643,0.471228616,lincRNA,chromosome_name14
ENST00000553644.1,Nuclear,6.881425102,209,0.5215311,lincRNA,chromosome_name15
ENST00000553639.1,Nuclear,2.986384004,4701,0.495639226,antisense,chromosome_name14
ENST00000553638.1,Cytosol,-1.790573218,738,0.402439024,antisense,chromosome_name14
ENST00000553621.1,Nuclear,3.87142722,721,0.488210818,lincRNA,chromosome_name14
ENST00000553596.2,Cytosol,-1.219734832,1848,0.45995671,antisense,chromosome_name14
ENST00000553584.5,Nuclear,4.790585762,498,0.52811245,lincRNA,chromosome_name14
ENST00000553575.1,Cytosol,-2.145416969,985,0.551269036,lincRNA,chromosome_name14
ENST00000553559.1,Cytosol,-4.257674055,428,0.490654206,antisense,chromosome_name14
ENST00000553510.1,Cytosol,-0.645686807,678,0.473451327,lincRNA,chromosome_name14
ENST00000553507.1,Nuclear,4.170603198,262,0.492366412,antisense,chromosome_name14
ENST00000553470.1,Cytosol,-0.018614885,538,0.513011152,antisense,chromosome_name14
ENST00000553454.1,Cytosol,-1.435157271,1492,0.546246649,antisense,chromosome_name14
ENST00000553421.1,Nuclear,4.597887048,439,0.453302961,lincRNA,chromosome_name14
ENST00000553416.5,Cytosol,-1.564038713,3401,0.461334901,lincRNA,chromosome_name15
ENST00000553410.1,Nuclear,5.362807397,431,0.436194896,lincRNA,chromosome_name15
ENST00000553288.5,Cytosol,-0.834152408,470,0.429787234,lincRNA,chromosome_name14
ENST00000553254.5,Cytosol,-1.74012818,876,0.628995434,antisense,chromosome_name19
ENST00000553247.1,Cytosol,-0.170836727,1083,0.476454294,lincRNA,chromosome_name12
ENST00000553194.1,Cytosol,-1.139491575,467,0.434689507,antisense,chromosome_name12
ENST00000553177.5,Cytosol,-2.248814398,524,0.496183206,lincRNA,chromosome_name12
ENST00000553157.1,Cytosol,-0.035246989,551,0.629764065,antisense,chromosome_name1
ENST00000553149.1,Nuclear,3.205090885,513,0.59454191,antisense,chromosome_name15
ENST00000553108.1,Cytosol,-1.052721564,2208,0.450634058,antisense,chromosome_name15
ENST00000553046.1,Nuclear,3.654503847,601,0.357737105,lincRNA,chromosome_name14
ENST00000553045.1,Cytosol,-0.587570889,532,0.543233083,antisense,chromosome_name12
ENST00000552992.1,Nuclear,4.582711262,596,0.47147651,lincRNA,chromosome_name12
ENST00000552990.5,Cytosol,-1.761661101,654,0.516819572,lincRNA,chromosome_name12
ENST00000552933.2,Cytosol,-3.356543545,1324,0.626888218,antisense,chromosome_name12
ENST00000552893.1,Cytosol,-2.62404575,504,0.472222222,antisense,chromosome_name12
ENST00000552826.5,Cytosol,-1.855011456,449,0.423162584,antisense,chromosome_name14
ENST00000552781.2,Cytosol,-2.942654095,552,0.463768116,antisense,chromosome_name15
ENST00000552736.1,Nuclear,4.979878426,597,0.412060302,lincRNA,chromosome_name12
ENST00000552584.1,Cytosol,-0.008445226,1269,0.458628842,lincRNA,chromosome_name12
ENST00000552576.2,Cytosol,-1.802714811,1443,0.564795565,antisense,chromosome_name12
ENST00000552558.1,Nuclear,4.397314441,567,0.319223986,antisense,chromosome_name12
ENST00000552532.1,Nuclear,2.923345466,459,0.446623094,lincRNA,chromosome_name12
ENST00000552486.1,Nuclear,3.446123032,312,0.554487179,sense,chromosome_name12
ENST00000552415.1,Cytosol,-1.234421311,809,0.474660074,antisense,chromosome_name12
ENST00000552411.1,Nuclear,3.418874464,656,0.455792683,,chromosome_name12
ENST00000552353.2,Cytosol,-2.395050339,898,0.469933185,lincRNA,chromosome_name12
ENST00000552284.1,Cytosol,-2.485814166,934,0.658458244,antisense,chromosome_name12
ENST00000552269.5,Cytosol,-1.499167282,673,0.521545319,lincRNA,chromosome_name12
ENST00000552220.1,Nuclear,4.137783284,622,0.40192926,antisense,chromosome_name2
ENST00000552167.1,Cytosol,-0.227222332,567,0.439153439,lincRNA,chromosome_name12
ENST00000552098.1,Nuclear,3.70261508,541,0.401109057,lincRNA,chromosome_name12
ENST00000552046.1,Nuclear,4.768360515,529,0.370510397,lincRNA,chromosome_name12
ENST00000552028.2,Nuclear,3.535765448,540,0.418518519,lincRNA,chromosome_name14
ENST00000552026.1,Cytosol,-1.450099148,563,0.609236234,antisense,chromosome_name1
ENST00000551982.1,Cytosol,-1.488054016,700,0.46,lincRNA,chromosome_name12
ENST00000551940.1,Nuclear,3.284540409,544,0.492647059,lincRNA,chromosome_name12
ENST00000551928.1,Nuclear,3.240064896,791,0.455120101,lincRNA,chromosome_name12
ENST00000551894.5,Cytosol,-4.507978405,1257,0.510739857,lincRNA,chromosome_name12
ENST00000551847.1,Cytosol,-0.230471608,588,0.517006803,antisense,chromosome_name12
ENST00000551846.1,Cytosol,-2.122022442,300,0.52,antisense,chromosome_name12
ENST00000551732.1,Nuclear,3.361408521,754,0.521220159,lincRNA,chromosome_name12
ENST00000551699.5,Nuclear,4.421621668,801,0.358302122,lincRNA,chromosome_name12
ENST00000551650.1,Cytosol,-1.841788549,674,0.491097923,lincRNA,chromosome_name12
ENST00000551626.1,Cytosol,-0.864324413,618,0.558252427,antisense,chromosome_name12
ENST00000551565.1,Nuclear,4.457184576,573,0.60034904,lincRNA,chromosome_name14
ENST00000551505.4,Cytosol,-0.299426433,570,0.570175439,antisense,chromosome_name12
ENST00000551503.5,Cytosol,-0.150039412,829,0.499396864,lincRNA,chromosome_name12
ENST00000551421.1,Cytosol,-2.565257969,451,0.472283814,lincRNA,chromosome_name12
ENST00000551408.2,Nuclear,2.991716439,624,0.576923077,lincRNA,chromosome_name14
ENST00000551361.1,Cytosol,-1.827381333,550,0.343636364,antisense,chromosome_name15
ENST00000551357.2,Cytosol,-0.8636288,522,0.477011494,antisense,chromosome_name12
ENST00000551299.1,Nuclear,2.801162665,497,0.416498994,antisense,chromosome_name12
ENST00000551271.5,Cytosol,-0.79585339,2279,0.58929355,antisense,chromosome_name14
ENST00000551229.2,Cytosol,-0.92489018,568,0.441901408,lincRNA,chromosome_name12
ENST00000551210.1,Cytosol,-0.201263702,469,0.530916844,lincRNA,chromosome_name12
ENST00000551187.1,Cytosol,-1.447912546,434,0.458525346,antisense,chromosome_name16
ENST00000551161.1,Nuclear,3.180745937,581,0.469879518,lincRNA,chromosome_name12
ENST00000551152.1,Cytosol,-1.7140712,526,0.482889734,antisense,chromosome_name12
ENST00000551108.1,Cytosol,-2.620669883,963,0.615784008,antisense,chromosome_name12
ENST00000551067.1,Nuclear,3.029690784,418,0.447368421,lincRNA,chromosome_name14
ENST00000551021.5,Cytosol,-0.351773587,281,0.512455516,lincRNA,chromosome_name12
ENST00000550947.1,Cytosol,-0.12392328,559,0.635062612,antisense,chromosome_name12
ENST00000550941.1,Nuclear,3.345027644,551,0.479128857,antisense,chromosome_name14
ENST00000550909.1,Nuclear,2.83128418,582,0.496563574,lincRNA,chromosome_name12
ENST00000550906.1,Cytosol,-0.282657711,654,0.472477064,antisense,chromosome_name12
ENST00000550905.5,Cytosol,-0.294714186,589,0.516129032,lincRNA,chromosome_name12
ENST00000550747.1,Cytosol,-1.187376839,399,0.383458647,antisense,chromosome_name11
ENST00000550723.1,Nuclear,3.32388602,1256,0.421178344,lincRNA,chromosome_name12
ENST00000550687.1,Cytosol,-2.948578476,540,0.514814815,antisense,chromosome_name12
ENST00000550678.1,Nuclear,2.897206603,1975,0.441012658,lincRNA,chromosome_name12
ENST00000550474.5,Nuclear,3.674499579,564,0.523049645,antisense,chromosome_name12
ENST00000550468.2,Cytosol,-3.059433753,680,0.517647059,antisense,chromosome_name12
ENST00000550337.1,Nuclear,3.181781818,1212,0.390264026,lincRNA,chromosome_name12
ENST00000550324.5,Cytosol,-1.750677967,579,0.433506045,antisense,chromosome_name12
ENST00000550301.1,Nuclear,3.357568758,647,0.564142195,antisense,chromosome_name12
ENST00000550292.2,Cytosol,-0.938779101,632,0.642405063,lincRNA,chromosome_name12
ENST00000550287.1,Cytosol,-0.097630317,1587,0.427221172,antisense,chromosome_name12
ENST00000550272.1,Nuclear,3.170866323,737,0.388059701,antisense,chromosome_name12
ENST00000550223.5,Cytosol,-3.084428592,1075,0.494883721,lincRNA,chromosome_name12
ENST00000550214.1,Cytosol,-0.053496264,1031,0.512124151,antisense,chromosome_name12
ENST00000550185.5,Nuclear,3.102025849,3059,0.435763321,lincRNA,chromosome_name12
ENST00000550122.5,Cytosol,-1.648358867,738,0.467479675,lincRNA,chromosome_name14
ENST00000550111.1,Nuclear,2.998038095,493,0.464503043,antisense,chromosome_name12
ENST00000550088.1,Cytosol,-1.480448687,641,0.39625585,antisense,chromosome_name12
ENST00000550019.1,Cytosol,-0.89746856,540,0.437037037,lincRNA,chromosome_name12
ENST00000550014.1,Nuclear,4.278103814,450,0.426666667,lincRNA,chromosome_name12
ENST00000549957.1,Nuclear,3.859093768,4733,0.387280794,,chromosome_name12
ENST00000549951.1,Nuclear,3.743038386,381,0.419947507,lincRNA,chromosome_name14
ENST00000549930.1,Cytosol,-0.485560383,249,0.485943775,antisense,chromosome_name12
ENST00000549864.1,Cytosol,-0.945598675,473,0.498942918,lincRNA,chromosome_name12
ENST00000549860.1,Cytosol,-0.131705751,437,0.441647597,antisense,chromosome_name12
ENST00000549807.1,Cytosol,-0.570559068,701,0.437945792,antisense,chromosome_name12
ENST00000549802.5,Nuclear,4.112324838,2169,0.413093592,lincRNA,chromosome_name12
ENST00000549796.1,Cytosol,-1.129796243,1459,0.551747772,lincRNA,chromosome_name16
ENST00000549734.1,Nuclear,3.575923734,617,0.470016207,lincRNA,chromosome_name12
ENST00000549710.1,Cytosol,-0.23890502,577,0.391681109,lincRNA,chromosome_name12
ENST00000549683.1,Cytosol,-3.565506877,610,0.504918033,antisense,chromosome_name12
ENST00000549651.1,Cytosol,-0.107254116,883,0.485843715,antisense,chromosome_name12
ENST00000549616.5,Cytosol,-2.031143184,551,0.433756806,antisense,chromosome_name12
ENST00000549565.1,Cytosol,-1.078568901,399,0.486215539,antisense,chromosome_name12
ENST00000549551.1,Cytosol,-1.519047874,238,0.533613445,lincRNA,chromosome_name12
ENST00000549527.1,Nuclear,3.729234792,433,0.464203233,lincRNA,chromosome_name12
ENST00000549516.1,Nuclear,3.17932485,279,0.483870968,antisense,chromosome_name12
ENST00000549515.1,Cytosol,-0.542076709,647,0.412673879,lincRNA,chromosome_name14
ENST00000549460.5,Nuclear,3.971498731,595,0.450420168,antisense,chromosome_name12
ENST00000549388.1,Cytosol,-0.243269295,529,0.425330813,antisense,chromosome_name12
ENST00000549373.1,Nuclear,3.462324723,493,0.415821501,sense,chromosome_name12
ENST00000549360.1,Nuclear,2.867875695,768,0.514322917,lincRNA,chromosome_name14
ENST00000549354.6,Cytosol,-0.908233603,3340,0.558682635,lincRNA,chromosome_name19
ENST00000549303.1,Nuclear,3.531819013,776,0.399484536,sense,chromosome_name16
ENST00000549278.1,Cytosol,-2.491661516,599,0.425709516,lincRNA,chromosome_name12
ENST00000549251.1,Nuclear,3.085989048,549,0.466302368,antisense,chromosome_name12
ENST00000549163.1,Nuclear,2.953880875,441,0.458049887,lincRNA,chromosome_name12
ENST00000549140.1,Nuclear,2.916776573,543,0.427255985,lincRNA,chromosome_name12
ENST00000549124.1,Cytosol,-2.357284097,468,0.489316239,antisense,chromosome_name12
ENST00000549055.1,Nuclear,2.820959309,571,0.551663748,lincRNA,chromosome_name12
ENST00000549036.1,Nuclear,4.185394896,557,0.429084381,antisense,chromosome_name12
ENST00000549023.2,Cytosol,-0.224269272,1453,0.518238128,antisense,chromosome_name12
ENST00000549013.1,Nuclear,3.008112291,375,0.389333333,lincRNA,chromosome_name14
ENST00000549004.1,Cytosol,-3.478910789,309,0.359223301,lincRNA,chromosome_name12
ENST00000548969.5,Nuclear,3.075501305,997,0.419257773,lincRNA,chromosome_name12
ENST00000548955.1,Cytosol,-0.48702566,549,0.473588342,lincRNA,chromosome_name12
ENST00000548886.1,Cytosol,-2.325125576,1047,0.427889207,lincRNA,chromosome_name12
ENST00000548885.1,Nuclear,3.002172403,819,0.452991453,antisense,chromosome_name12
ENST00000548801.1,Nuclear,3.100740005,2630,0.522813688,sense,chromosome_name17
ENST00000548775.1,Nuclear,4.019642618,494,0.410931174,lincRNA,chromosome_name14
ENST00000548760.2,Cytosol,-1.084724996,3357,0.493893357,antisense,chromosome_name12
ENST00000548738.1,Nuclear,3.569556848,4196,0.439227836,antisense,chromosome_name12
ENST00000548691.1,Nuclear,3.004438106,554,0.438628159,lincRNA,chromosome_name12
ENST00000548665.5,Nuclear,3.090043396,543,0.449355433,lincRNA,chromosome_name14
ENST00000548595.1,Nuclear,3.306045792,434,0.497695853,antisense,chromosome_name12
ENST00000548587.1,Nuclear,3.915654526,464,0.596982759,,chromosome_name9
ENST00000548557.1,Nuclear,3.137335524,2503,0.443068318,lincRNA,chromosome_name12
ENST00000548552.2,Cytosol,-2.405168925,440,0.390909091,lincRNA,chromosome_name12
ENST00000548497.1,Nuclear,3.179396906,544,0.417279412,lincRNA,chromosome_name12
ENST00000548457.1,Nuclear,2.8798671,540,0.455555556,lincRNA,chromosome_name12
ENST00000548416.1,Nuclear,3.252731083,533,0.607879925,lincRNA,chromosome_name14
